review_id,question_id,question_text,paper_id,doi,title,abstract,abstract_available,reviewer_id,reviewed_at,review_status,overall_relevance_grade,overall_reason,needs_fulltext,question_structure_feedback,rubric_version
R209836bf496a,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4413735513,https://doi.org/10.1017/pds.2025.10077,Artificial intelligence (AI) in the design process – a review and analysis on generative AI perspectives,"ABSTRACT: The predominant adoption of artificial intelligence (AI) in the design process is constantly evolving with the continuous upgradation of generative AI tools. Current studies emphasised generative AI’s role in individual disciplines, with limited understanding of its use across diverse design disciplines like product, fashion, and UX design. Therefore, the importance of this review is to explore the latest trends in utilisation, commonalities, and differences of generative AI tools and tasks, and AI types across design disciplines. With the assistance of Google Scholar, relevant papers were identified based on alignment with the review’s scope. The study highlights the transformative role of tools like ChatGPT and DALL-E in enhancing creativity, ideation, and decision-making. The outcomes of the review offer insights for future systematic reviews and practical guidance for designers.",True,,,NOT_REVIEWED,,,,,0.1
R578ff2b4e21e,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4220747294,https://doi.org/10.1145/3491102.3502030,CoAuthor: Designing a Human-AI Collaborative Writing Dataset for Exploring Language Model Capabilities,"Large language models (LMs) offer unprecedented language generation capabilities and exciting opportunities for interaction design. However, their highly context-dependent capabilities are difficult to grasp and are often subjectively interpreted. In this paper, we argue that by curating and analyzing large interaction datasets, the HCI community can foster more incisive examinations of LMs’ generative capabilities. Exemplifying this approach, we present CoAuthor, a dataset designed for revealing GPT-3’s capabilities in assisting creative and argumentative writing. CoAuthor captures rich interactions between 63 writers and four instances of GPT-3 across 1445 writing sessions. We demonstrate that CoAuthor can address questions about GPT-3’s language, ideation, and collaboration capabilities, and reveal its contribution as a writing “collaborator” under various definitions of good collaboration. Finally, we discuss how this work may facilitate a more principled discussion around LMs’ promises and pitfalls in relation to interaction design. The dataset and an interface for replaying the writing sessions are publicly available at https://coauthor.stanford.edu.",True,,,NOT_REVIEWED,,,,,0.1
R95d84897774a,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4368367885,https://doi.org/10.3389/frai.2023.1169595,"ChatGPT in medicine: an overview of its applications, advantages, limitations, future prospects, and ethical considerations","This paper presents an analysis of the advantages, limitations, ethical considerations, future prospects, and practical applications of ChatGPT and artificial intelligence (AI) in the healthcare and medical domains. ChatGPT is an advanced language model that uses deep learning techniques to produce human-like responses to natural language inputs. It is part of the family of generative pre-training transformer (GPT) models developed by OpenAI and is currently one of the largest publicly available language models. ChatGPT is capable of capturing the nuances and intricacies of human language, allowing it to generate appropriate and contextually relevant responses across a broad spectrum of prompts. The potential applications of ChatGPT in the medical field range from identifying potential research topics to assisting professionals in clinical and laboratory diagnosis. Additionally, it can be used to help medical students, doctors, nurses, and all members of the healthcare fraternity to know about updates and new developments in their respective fields. The development of virtual assistants to aid patients in managing their health is another important application of ChatGPT in medicine. Despite its potential applications, the use of ChatGPT and other AI tools in medical writing also poses ethical and legal concerns. These include possible infringement of copyright laws, medico-legal complications, and the need for transparency in AI-generated content. In conclusion, ChatGPT has several potential applications in the medical and healthcare fields. However, these applications come with several limitations and ethical considerations which are presented in detail along with future prospects in medicine and healthcare.",True,,,NOT_REVIEWED,,,,,0.1
Rcafe9065cd57,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4400113154,https://doi.org/10.1109/mipro60963.2024.10569541,Enhancing Creativity in Sustainable Product Design: The Impact of Generative AI Tools at the Conceptual Stage,"The study investigates the impact of generative artifitial intelligence (AI) tools, in particular Vizcom, on the creativity of product design students working on “green and sustainable“ projects. We focused on the concept design stage, where we conducted a controlled experiment to assess the changes in creativity metrics, such as ideation diversity and novelty, when students use AI-assisted design support. At the same time, qualitative data has been collected through participant surveys, interviews and observational analyses to gain insights into stuednts’ experiences. Preliminary results indicate a significant positive correlation between the use of generative AI tools and increased creativity in sustainable product design. The integration of Vizcom in the conceptualisation phase not only accelerated the ideation process, but also promoted innovative solutions that are in line with environmental goals. These results emphasise the potential of AI-driven tools to support students in developing innovative, environmentally conscious designs and thus advance education in the field of sustainable product design.",True,,,NOT_REVIEWED,,,,,0.1
R48a8bb5cf4a5,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4409885395,https://doi.org/10.1145/3706598.3713778,The Impact of Generative AI on Critical Thinking: Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,"The rise of Generative AI (GenAI) in knowledge workflows raises questions about its impact on critical thinking skills and practices.We survey 319 knowledge workers to investigate 1) when and how they perceive the enaction of critical thinking when using GenAI, and 2) when and why GenAI affects their effort to do so.Participants shared 936 first-hand examples of using GenAI in work tasks.Quantitatively, when considering both task-and user-specific factors, a user's task-specific self-confidence and confidence in GenAI are predictive of whether critical thinking is enacted and the effort of doing so in GenAI-assisted tasks.Specifically, higher confidence in GenAI is associated with less critical thinking, while higher self-confidence is associated with more critical thinking.Qualitatively, GenAI shifts the nature of critical thinking toward information verification, response integration, and task stewardship.Our insights reveal new design challenges and opportunities for developing GenAI tools for knowledge work.",True,,,NOT_REVIEWED,,,,,0.1
R071108c6d803,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4398194538,https://doi.org/10.1177/14780771241254637,Can artificial intelligence support creativity in early design processes?,"This study focuses on Generative Artificial Intelligence (AI) and its transformative impact on design ideation. Generative AI, recognized for its ability to produce a wide array of design alternatives, has become an important tool in design, reshaping traditional methodologies. It facilitates the generation of novel and diverse design forms, acting as a co-creator in the design process. This technology, through machine learning and pattern recognition, analyzes extensive design datasets, enabling the production of innovative solutions. The utilization of generative AI extends beyond replicating AI-provided solutions; it aids in developing and influencing novel concepts, thus fostering original design solutions. This aligns with the concept of ‘reflective practice’ in design, where designers iteratively refine concepts through a dialogue between thought and action. The study employed a quasi-experimental design with 40 design students, randomly assigned to two groups of 20 each. Conducted in two phases, each phase involved a distinct urban furniture design task. In Phase 1, Group A was provided with a text-to-image generating AI tool, while Group B was not. In Phase 2, both groups undertook a similar task without AI assistance. This design exercise allowed for examining the influence of AI on creativity and cognitive load. Design outcomes from both tasks were anonymized and evaluated by experienced professionals using the Creative Product Semantic Scale (CPSS), which measures Novelty, Resolution, and Elaboration and Synthesis. Additionally, the NASA Task Load Index (NASA TLX) questionnaire assessed cognitive load aspects such as mental demand and effort. Findings suggest that generative AI significantly influences the creative design process, enhancing the quality of design outcomes and reducing cognitive load. The AI group demonstrated better performance in both tasks, indicating the impact of AI tools on design skills. This study underscores the potential of AI tools in design education, balancing cognitive load management with creativity enhancement.",True,,,NOT_REVIEWED,,,,,0.1
R14a332aa5cc8,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4321472415,https://doi.org/10.1145/3544548.3581402,RePrompt: Automatic Prompt Editing to Refine AI-Generative Art Towards Precise Expressions,"Generative AI models have shown impressive ability to produce images with text prompts, which could benefit creativity in visual art creation and self-expression. However, it is unclear how precisely the generated images express contexts and emotions from the input texts. We explored the emotional expressiveness of AI-generated images and developed RePrompt, an automatic method to refine text prompts toward precise expression of the generated images. Inspired by crowdsourced editing strategies, we curated intuitive text features, such as the number and concreteness of nouns, and trained a proxy model to analyze the feature effects on the AI-generated image. With model explanations of the proxy model, we curated a rubric to adjust text prompts to optimize image generation for precise emotion expression. We conducted simulation and user studies, which showed that RePrompt significantly improves the emotional expressiveness of AI-generated images, especially for negative emotions.",True,,,NOT_REVIEWED,,,,,0.1
R3b9a45f01a20,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4402601985,https://doi.org/10.1007/s11023-024-09694-w,Mapping the Ethics of Generative AI: A Comprehensive Scoping Review,"Abstract The advent of generative artificial intelligence and the widespread adoption of it in society engendered intensive debates about its ethical implications and risks. These risks often differ from those associated with traditional discriminative machine learning. To synthesize the recent discourse and map its normative concepts, we conducted a scoping review on the ethics of generative artificial intelligence, including especially large language models and text-to-image models. Our analysis provides a taxonomy of 378 normative issues in 19 topic areas and ranks them according to their prevalence in the literature. The study offers a comprehensive overview for scholars, practitioners, or policymakers, condensing the ethical debates surrounding fairness, safety, harmful content, hallucinations, privacy, interaction risks, security, alignment, societal impacts, and others. We discuss the results, evaluate imbalances in the literature, and explore unsubstantiated risk scenarios.",True,,,NOT_REVIEWED,,,,,0.1
R60cb42b14795,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4411166620,https://doi.org/10.1007/s11528-025-01100-1,Pedagogical Applications of Generative AI in Higher Education: A Systematic Review of the Field,"Abstract The release of ChatGPT in late 2022 marked the beginning of a rapid transformation in higher education, soon followed by the development of multimodal generative AI programs. As this technology becomes increasingly integrated into teaching and learning, it is crucial to evaluate its current use and impact. This systematic literature review captures the initial academic response to generative AI, providing insights into how higher education has adopted this transformative technology in its first two years. The findings indicate that while some themes from the pre-ChatGPT era persist, new and emerging trends—particularly in fostering creativity, critical thinking, learning autonomy, and prompt literacy—are now taking shape. This shift underscores a growing emphasis on the pedagogical integration of generative AI. However, the review also highlights a key tension: while generative AI enhances efficiency, it raises concerns about overreliance, potentially leading to the outsourcing of critical cognitive and metacognitive skills. To address these challenges and fully harness the potential of generative AI, future research should focus on exploring multimodal generative AI tools and fostering student–teacher-AI collaboration.",True,,,NOT_REVIEWED,,,,,0.1
R2c6ee1d8730a,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4394894101,https://doi.org/10.1016/j.ijis.2024.04.004,The Metaverse: Innovations and generative AI,"Today, the Metaverse consists of various platforms, including digital twins of the physical world as well as virtual and blended digital-material environments that offer immersive experiences for individual users. By going beyond solely physical or virtual realms, these platforms unlock new possibilities for exploration, experimentation, and interaction. This makes it possible to transcend the limitations of innovation processes confined to physical locations, so the Metaverse is thus poised to drive groundbreaking innovations. This article explores the Metaverse as an innovation platform, its opportunities and challenges, including the role of generative AI in it. It discusses how the Metaverse, as a collaboration, creativity, and technological platform, supports innovation potential. By embracing the possibilities and challenges offered by the Metaverse and leveraging the capabilities of generative AI within it, a future in which individuals can truly explore novel synergies between the physical and digital realms, thriving various kinds of innovations. It is crucial to achieve holistic sustainability impacts both within the Metaverse innovation platform and as its outputs.",True,,,NOT_REVIEWED,,,,,0.1
Radfd45687bae,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W3163054706,https://doi.org/10.1145/3411764.3445219,AI as Social Glue: Uncovering the Roles of Deep Generative AI during Social Music Composition,"Recent advances in deep generative neural networks have made it possible for artificial intelligence to actively collaborate with human beings in co-creating novel content (e.g. music, art). While substantial research focuses on (individual) human-AI collaborations, comparatively less research examines how AI can play a role in human-human collaborations during co-creation. In a qualitative lab study, we observed 30 participants (15 pairs) compose a musical phrase in pairs, both with and without AI. Our findings reveal that AI may play important roles in influencing human social dynamics during creativity, including: 1) implicitly seeding a common ground at the start of collaboration, 2) acting as a psychological safety net in creative risk-taking, 3) providing a force for group progress, 4) mitigating interpersonal stalling and friction, and 5) altering users’ collaborative and creative roles. This work contributes to the future of generative AI in social creativity by providing implications for how AI could enrich, impede, or alter creative social dynamics in the years to come.",True,,,NOT_REVIEWED,,,,,0.1
R7d249184425e,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4403424095,https://doi.org/10.1145/3677102,Sketchar: Supporting Character Design and Illustration Prototyping Using Generative AI,"Character design in games involves interdisciplinary collaborations, typically between designers who create the narrative content, and illustrators who realize the design vision. However, traditional workflows face challenges in communication due to the differing backgrounds of illustrators and designers, the latter with limited artistic abilities. To overcome these challenges, we created Sketchar, a Generative AI (GenAI) tool that allows designers to prototype game characters and generate images based on conceptual input, providing visual outcomes that can give immediate feedback and enhance communication with illustrators' next step in the design cycle. We conducted a mixed-method study to evaluate the interaction between game designers and Sketchar. We showed that the reference images generated in co-creating with Sketchar fostered refinement of design details and can be incorporated into real-world workflows. Moreover, designers without artistic backgrounds found the Sketchar workflow to be more expressive and worthwhile. This research demonstrates the potential of GenAI in enhancing interdisciplinary collaboration in the game industry, enabling designers to interact beyond their own limited expertise.",True,,,NOT_REVIEWED,,,,,0.1
Rc47a7bea9162,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4402118103,https://doi.org/10.24059/olj.v28i3.4458,The Use of Generative AI to Support Inclusivity and Design Deliberation for Online Instruction,"Generative AI presents significant opportunities for instructional designers to revolutionize content creation and personalization in online learning environments. This paper explores how generative AI can streamline content generation processes, enhance adaptability to individual learner needs, and improve feedback mechanisms, ultimately fostering more engaging and inclusive learning experiences. Alongside its benefits, generative AI also poses ethical considerations and potential risks, such as perpetuating biases or disrupting the learning process. Navigating these complexities requires a deliberate approach to design deliberation, that involves careful analysis, discussion, and decision-making throughout the design process. This paper proposes a conceptual framework to support instructional designers in leveraging generative AI to promote inclusivity within their design deliberations, emphasizing the importance of addressing ethical considerations and engaging in iterative design practices.",True,,,NOT_REVIEWED,,,,,0.1
R150d3d687cb1,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4220962633,https://doi.org/10.1145/3490099.3511119,Investigating Explainability of Generative AI for Code through Scenario-based Design,"What does it mean for a generative AI model to be explainable? The emergent discipline of explainable AI (XAI) has made great strides in helping people understand discriminative models. Less attention has been paid to generative models that produce artifacts, rather than decisions, as output. Meanwhile, generative AI (GenAI) technologies are maturing and being applied to application domains such as software engineering. Using scenario-based design and question-driven XAI design approaches, we explore users’ explainability needs for GenAI in three software engineering use cases: natural language to code, code translation, and code auto-completion. We conducted 9 workshops with 43 software engineers in which real examples from state-of-the-art generative AI models were used to elicit users’ explainability needs. Drawing from prior work, we also propose 4 types of XAI features for GenAI for code and gathered additional design ideas from participants. Our work explores explainability needs for GenAI for code and demonstrates how human-centered approaches can drive the technical development of XAI in novel domains.",True,,,NOT_REVIEWED,,,,,0.1
R34e20e713fc7,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4383679937,https://doi.org/10.1145/3563657.3596014,"Design Ideation with AI - Sketching, Thinking and Talking with Generative Machine Learning Models","Generative machine learning models provide opportunities to support design work in various parts of the design process. This study investigates how generative machine learning and large language models may play a part in creative design processes of ideation, early prototyping and sketching. A workshop was conducted in which design practitioners and design researchers developed design concepts for a provided design case, with the help of GPT-3. The findings point to three main themes, including i) the practical usefulness and limitations of the system in design ideation processes, ii) how the form of user interaction shapes users’ expectations of the system’s capabilities and potentials, and iii), how the broader discourse around AI both limits and enables how co-creative processes involving human and AI unfolds. The discussion outlines design implications and alternative framings of this kind of co-creative design practices based on post-human perspectives on design and technology use.",True,,,NOT_REVIEWED,,,,,0.1
R939b1b1e4fcc,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W3203321135,https://doi.org/10.1145/3491102.3517582,AI Chains: Transparent and Controllable Human-AI Interaction by Chaining Large Language Model Prompts,"Although large language models (LLMs) have demonstrated impressive potential on simple tasks, their breadth of scope, lack of transparency, and insufficient controllability can make them less effective when assisting humans on more complex tasks. In response, we introduce the concept of Chaining LLM steps together, where the output of one step becomes the input for the next, thus aggregating the gains per step. We first define a set of LLM primitive operations useful for Chain construction, then present an interactive system where users can modify these Chains, along with their intermediate results, in a modular way. In a 20-person user study, we found that Chaining not only improved the quality of task outcomes, but also significantly enhanced system transparency, controllability, and sense of collaboration. Additionally, we saw that users developed new ways of interacting with LLMs through Chains: they leveraged sub-tasks to calibrate model expectations, compared and contrasted alternative strategies by observing parallel downstream effects, and debugged unexpected model outputs by “unit-testing” sub-components of a Chain. In two case studies, we further explore how LLM Chains may be used in future applications.",True,,,NOT_REVIEWED,,,,,0.1
Rffd26f1f8747,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4401889575,https://doi.org/10.3390/su16177262,AI Technology Integrated Education Model for Empowering Fashion Design Ideation,"The rapidly increasing importance of technology integration and generative AI in the fashion industry is prompting changes in fashion design education. This study explored a new design methodology utilizing AI for sustainable and future-oriented fashion design education. The methodology involved consulting practitioners to select ChatGPT and Midjourney as AI tools and technology, pedagogy, and content knowledge (TPACK) as the theoretical framework. An AI prompt guide was developed based on specialized books, from which an educational program was created. An experiment with 30 third- and fourth-year fashion design students showed that their overall satisfaction with AI through TPACK was 4 out of 5, suggesting that TPACK enhances students’ creativity and efficiency through generative AI. Prompt guides received a satisfaction score of 4.7, indicating their usefulness for creative and efficient design outputs. AI-powered educational programs, like ChatGPT and Midjourney, also improved student creativity and learning efficiency, with ChatGPT scoring 4.5. However, concerns about technology dependency were noted. This study offers insights into integrating the latest technology into fashion design to improve process efficiency and creative output. This study not only provides a foundation for future research on AI design methodology but also explores practical directions for sustainable design in the fashion industry.",True,,,NOT_REVIEWED,,,,,0.1
R63101f28a408,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4391988393,https://doi.org/10.1016/j.compchemeng.2024.108723,Generative AI and process systems engineering: The next frontier,,False,,,NOT_REVIEWED,,,,,0.1
R02917dc139c4,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4406850244,https://doi.org/10.3389/fpsyg.2024.1455015,The influence of generative artificial intelligence on creative cognition of design students: a chain mediation model of self-efficacy and anxiety,"Introduction This study investigated the role of generative Artificial Intelligence (AI) in enhancing the creative cognition of design students, examining the mediating effects of self-efficacy and anxiety reduction. Methods A quantitative approach was employed, collecting data through online surveys from 121 design students at universities in southern China. The study utilized scales for AI knowledge and perception, self-efficacy, anxiety, and creative cognition, adapted from previous studies and evaluated on 5-point Likert scales. Data analysis was conducted using SPSS 24.0 for exploratory factor analysis and PROCESS v3.5 for mediation analysis. Results The findings confirmed that AI positively impacted students’ innovative thinking (* β * = 0.610, * p * < 0.001). Self-efficacy (standardized * β * = 0.256, 95% CI [0.140, 0.418], * p * < 0.001) and anxiety reduction (standardized * β * = 0.093, 95% CI [0.018, 0.195], * p * < 0.05) positively mediated the relationship between generative AI and creative cognition. Additionally, a serial mediation effect through self-efficacy and anxiety reduction was observed (standardized * β * = 0.053, 95% CI [0.012, 0.114], * p * < 0.05). Discussion Our empirical analysis demonstrates that AI positively affects design students’ innovative thinking, with self-efficacy and anxiety reduction serving as significant mediators. These findings provide valuable insights for educators and policymakers, suggesting that AI-integrated design curricula can significantly foster creative cognition, promote academic achievement, and enhance designer capabilities. Understanding AI’s impact on students’ creative processes is crucial for developing effective teaching strategies in today’s evolving educational landscape.",True,,,NOT_REVIEWED,,,,,0.1
Rbcc41c7c30bc,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4404518338,https://doi.org/10.1609/aies.v7i1.31647,Red-Teaming for Generative AI: Silver Bullet or Security Theater?,"In response to rising concerns surrounding the safety, security, and trustworthiness of Generative AI (GenAI) models, practitioners and regulators alike have pointed to AI red-teaming as a key component of their strategies for identifying and mitigating these risks. However, despite AI red-teaming’s central role in policy discussions and corporate messaging, significant questions remain about what precisely it means, what role it can play in regulation, and how it relates to conventional red-teaming practices as originally conceived in the field of cybersecurity. In this work, we identify recent cases of red-teaming activities in the AI industry and conduct an extensive survey of relevant research literature to characterize the scope, structure, and criteria for AI red-teaming practices. Our analysis reveals that prior methods and practices of AI red-teaming diverge along several axes, including the purpose of the activity (which is often vague), the artifact under evaluation, the setting in which the activity is conducted (e.g., actors, resources, and methods), and the resulting decisions it informs (e.g., reporting, disclosure, and mitigation). In light of our findings, we argue that while red-teaming may be a valuable big-tent idea for characterizing GenAI harm mitigations, and that industry may effectively apply red-teaming and other strategies behind closed doors to safeguard AI, gestures towards red-teaming (based on public definitions) as a panacea for every possible risk verge on security theater. To move toward a more robust toolbox of evaluations for generative AI, we synthesize our recommendations into a question bank meant to guide and scaffold future AI red-teaming practices.",True,,,NOT_REVIEWED,,,,,0.1
R32e5bf06e08a,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4388624604,https://doi.org/10.1109/tpami.2023.3331846,Towards Human-Centered Explainable AI: A Survey of User Studies for Model Explanations,"Explainable AI (XAI) is widely viewed as a sine qua non for ever-expanding AI research. A better understanding of the needs of XAI users, as well as human-centered evaluations of explainable models are both a necessity and a challenge. In this paper, we explore how human-computer interaction (HCI) and AI researchers conduct user studies in XAI applications based on a systematic literature review. After identifying and thoroughly analyzing 97 core papers with human-based XAI evaluations over the past five years, we categorize them along the measured characteristics of explanatory methods, namely trust, understanding, usability, and human-AI collaboration performance. Our research shows that XAI is spreading more rapidly in certain application domains, such as recommender systems than in others, but that user evaluations are still rather sparse and incorporate hardly any insights from cognitive or social sciences. Based on a comprehensive discussion of best practices, i.e., common models, design choices, and measures in user studies, we propose practical guidelines on designing and conducting user studies for XAI researchers and practitioners. Lastly, this survey also highlights several open research directions, particularly linking psychological science and human-centered XAI.",True,,,NOT_REVIEWED,,,,,0.1
R7c7297a75206,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4392094166,https://doi.org/10.1016/j.bushor.2024.02.010,How organizations can innovate with generative AI,"Artificial intelligence (AI) is poised to have a profound influence on businesses across all sectors. Specifically, generative AI is set to underpin the development of potent and novel capabilities, ushering in a new wave of innovation. For example, there has been massive hype surrounding the launch of ChatGPT, with growing speculation regarding its disruptive nature of generative AI for organizations and society. The ongoing debate conveys a clear belief that ChatGPT will lead to far-reaching innovation. However, it is less clear whether – or even if – such innovation can be managed. We seek to close this gap here by identifying distinctive innovation strategies in terms of two key dimensions: automation and augmentation (high or low). This results in a typology of four generic innovation strategies: ‘Traditional Tool (low automation, low augmentation), ‘Basic Automation’ (high automation, low augmentation), ‘Automated Assistance’ (low automation, high augmentation), and ‘Assisted Augmentation’ (high automation, high augmentation). The strategies essentially differ not only in relation to automation and augmentation for innovation, but also in terms of risks and challenges faced in the process, as well as available tactics for managing the process. The typology of four generic innovation strategies pinpoints how the four strategies essentially differ not only in relation to automation and augmentation for innovation but also in terms of risks and challenges faced in the process, as well as available tactics for managing the process. Building upon this framework, our insights suggest that practitioners can harness ChatGPT effectively by aligning their innovation objectives with the appropriate strategy, whether it be enhancing creative processes or streamlining operational efficiency, thereby navigating the complexities of innovation with a more structured and strategic approach.",True,,,NOT_REVIEWED,,,,,0.1
R74dfe023fe82,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4400578758,https://doi.org/10.1126/sciadv.adn5290,Generative AI enhances individual creativity but reduces the collective diversity of novel content,"Creativity is core to being human. Generative artificial intelligence (AI)-including powerful large language models (LLMs)-holds promise for humans to be more creative by offering new ideas, or less creative by anchoring on generative AI ideas. We study the causal impact of generative AI ideas on the production of short stories in an online experiment where some writers obtained story ideas from an LLM. We find that access to generative AI ideas causes stories to be evaluated as more creative, better written, and more enjoyable, especially among less creative writers. However, generative AI-enabled stories are more similar to each other than stories by humans alone. These results point to an increase in individual creativity at the risk of losing collective novelty. This dynamic resembles a social dilemma: With generative AI, writers are individually better off, but collectively a narrower scope of novel content is produced. Our results have implications for researchers, policy-makers, and practitioners interested in bolstering creativity.",True,,,NOT_REVIEWED,,,,,0.1
R8d0c09f59985,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4401867536,https://doi.org/10.1007/s11747-024-01044-7,Generative AI in innovation and marketing processes: A roadmap of research opportunities,"Abstract Nowadays, we are witnessing the exponential growth of Generative AI (GenAI), a group of AI models designed to produce new content. This technology is poised to revolutionize marketing research and practice. Since the marketing literature about GenAI is still in its infancy, we offer a technical overview of how GenAI models are trained and how they produce content. Following this, we construct a roadmap for future research on GenAI in marketing, divided into two main domains. The first domain focuses on how firms can harness the potential of GenAI throughout the innovation process. We begin by discussing how GenAI changes consumer behavior and propose research questions at the consumer level. We then connect these emerging consumer insights with corresponding firm marketing strategies, presenting research questions at the firm level. The second set of research questions examines the likely consequences of using GenAI to analyze: (1) the relationship between market-based assets and firm value, and (2) consumer skills, preferences, and role in marketing processes.",True,,,NOT_REVIEWED,,,,,0.1
R3b199df56c90,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4390813588,https://doi.org/10.1109/emr.2024.3353338,Comparing the Ideation Quality of Humans With Generative Artificial Intelligence,"Traditionally, ideating new product innovations is primarily the responsibility of marketers, engineers, and designers. However, a rapidly growing interest lies in leveraging generative artificial intelligence (AI) to brainstorm new product and service ideas. This study conducts a comparative analysis of ideas generated by human professionals and an AI system. The results of a blind expert evaluation show that AI-generated ideas score significantly higher in novelty and customer benefit, while their feasibility scores are similar to those of human ideas. Overall, AI-generated ideas comprise the majority of the top-performing ideas, while human-generated ideas scored lower than expected. The executive's emotional and cognitive reactions were measured during the evaluation to check for potential biases and showed no differences between the idea groups. These findings suggest that, under certain circumstances, companies can benefit from integrating generative AI into their traditional idea-generation processes.",True,,,NOT_REVIEWED,,,,,0.1
R4b0cc10d7172,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4400722369,https://doi.org/10.1016/j.techsoc.2024.102662,Exploring collaborative decision-making: A quasi-experimental study of human and Generative AI interaction,"This paper explores the effects of integrating Generative Artificial Intelligence (GAI) into decision-making processes within organizations, employing a quasi-experimental pretest-posttest design. The study examines the synergistic interaction between Human Intelligence (HI) and GAI across four group decision-making scenarios within three global organizations renowned for their cutting-edge operational techniques. The research progresses through several phases: identifying research problems, collecting baseline data on decision-making, implementing AI interventions, and evaluating the outcomes post-intervention to identify shifts in performance. The results demonstrate that GAI effectively reduces human cognitive burdens and mitigates heuristic biases by offering data-driven support and predictive analytics, grounded in System 2 reasoning. This is particularly valuable in complex situations characterized by unfamiliarity and information overload, where intuitive, System 1 thinking is less effective. However, the study also uncovers challenges related to GAI integration, such as potential over-reliance on technology, intrinsic biases particularly ‘out-of-the-box’ thinking without contextual creativity. To address these issues, this paper proposes an innovative strategic framework for HI-GAI collaboration that emphasizes transparency, accountability, and inclusiveness.",True,,,NOT_REVIEWED,,,,,0.1
Rc1fc01da6d39,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W3094628896,https://doi.org/10.1109/access.2020.3032280,Attribute-Aware Generative Design With Generative Adversarial Networks,"The designers' tendency to adhere to a specific mental set and heavy emotional investment in their initial ideas often limit their ability to innovate during the design ideation process. The shrinking time-to-market and the growing diversity of users' needs further exacerbate this gap. Recent advances in deep generative models have created new possibilities to overcome the cognitive obstacles of designers through automated generation or editing of design concepts. This article explores the capabilities of generative adversarial networks (GAN) for automated, attribute-aware generative design of the visual attributes of a product. Specifically, a design attribute GAN (DA-GAN) model is developed for automated generation of fashion product images with the desired visual attributes. Experiments on a large fashion dataset signify the potentials of GAN for attribute-aware generative design, verify the ability of editing attributes with relatively higher accuracy and uncover several key challenges and research questions for future work.",True,,,NOT_REVIEWED,,,,,0.1
Rfa8d8b9b8fde,Q02,How does generative AI affect idea diversity among UX designers?,https://openalex.org/W4400142550,https://doi.org/10.1145/3643834.3661588,DesignPrompt: Using Multimodal Interaction for Design Exploration with Generative AI,"Visually oriented designers often struggle to create effective generative AI (GenAI) prompts. A preliminary study identified specific issues in composing and fine-tuning prompts, as well as needs in accurately translating intentions into rich input. We developed DesignPrompt, a moodboard tool that lets designers combine multiple modalities — images, color, text — into a single GenAI prompt and tweak the results. We ran a comparative structured observation study with 12 professional designers to better understand their intent expression, expectation alignment and transparency perception using DesignPrompt and text input GenAI. We found that multimodal prompt input encouraged designers to explore and express themselves more effectively. Designer’s interaction preferences change according to their overall sense of control over the GenAI and whether they are seeking inspiration or a specific image. Designers developed innovative uses of DesignPrompt, including developing elaborate multimodal prompts and creating a multimodal prompt pattern to maximize novelty while ensuring consistency.",True,,,NOT_REVIEWED,,,,,0.1
